2017-07-15 17:42:29 , 5.9 , 2016 , Wiener Dog [dt./OV]
2017-07-15 17:42:32 , 6.7 , 2008 , Wanted [dt./OV]
2017-07-15 17:42:36 , 6.2 , 2008 , Die verborgene Festung - Hidden Fortress
2017-07-15 17:42:40 , 6.5 , 2005 , Chaos [dt./OV]
2017-07-15 17:42:43 , 6.2 , 1996 , Auf Kriegsfuß mit Major Payne
2017-07-15 17:42:46 , 7.1 , 2001 , Die Grauzone [dt./OV]
2017-07-15 17:42:48 , 8.1 , 1976 , Rocky [dt./OV]
2017-07-15 17:42:51 , 5.3 , 1974 , Emmanuelle
2017-07-15 17:42:54 , 6.9 , 2011 , Anne liebt Philipp
2017-07-15 17:42:58 , 4.5 , 2002 , INSPECTOR GADGETS LETZTER FALL  [dt./OV]
2017-07-15 17:43:01 , 7.0 , 2006 , Crank
2017-07-15 17:43:04 , 5.5 , 2016 , Mullewapp - Eine schöne Schweinerei
2017-07-15 17:43:07 , 6.9 , 2005 , Dreamer - Ein Traum wird wahr
2017-07-15 17:43:09 , 7.2 , 2002 , Roter Drache
2017-07-15 17:43:12 , 6.9 , 2009 , Vorbilder?! [dt./OV]
2017-07-15 17:43:15 , 5.7 , 2009 , Mullewapp - Das große Kinoabenteuer der Freunde
2017-07-15 17:43:17 , 8.5 , 2000 , The Green Mile [dt./OV]
2017-07-15 17:43:20 , 6.4 , 2012 , The Last Stand
2017-07-15 17:43:23 , 6.1 , 1995 , Waterworld [dt./OV]
2017-07-15 17:43:26 , 6.2 , 2003 , Shanghai Knights [dt./OV]
2017-07-15 17:43:28 , 5.7 , 2006 , Barnyard - Der tierisch verrückte Bauernhof
2017-07-15 17:43:32 , 7.2 , 2003 , Old School [dt./OV]
2017-07-15 17:43:36 , 7.1 , 2011 , Kleine Wahre Lügen [dt./OV]
2017-07-15 17:43:39 , 5.9 , 1994 , Asterix in Amerika - Die checken aus, die Indianer
2017-07-15 17:43:44 , 6.3 , 2015 , Der Boxer von Auschwitz - Victor Young Perez
2017-07-15 17:43:46 , 5.2 , 2001 , Wedding Planner - Verliebt, verlobt, verplant
2017-07-15 17:43:48 , 7.4 , 2004 , Dawn Of The Dead [dt./OV]
2017-07-15 17:43:51 , 4.3 , 2016 , Code of Honor [dt./OV]
2017-07-15 17:43:57 , 7.2 , 2016 , Parchim International
2017-07-15 17:44:02 , 5.5 , 2016 , Kleinstadtorgien - Alles muss, nichts kann [dt./OV]
2017-07-15 17:44:05 , 6.9 , 2016 , Zornige indische Göttinnen [dt./OV]
2017-07-15 17:44:08 , 6.8 , 2000 , Das Versprechen [dt./OV]
2017-07-15 17:44:10 , 6.6 , 2001 , Wasabi - Ein Bulle in Japan
2017-07-15 17:44:12 , 6.1 , 2007 , Jumper [dt./OV]
2017-07-15 17:44:17 , 8.1 , 2014 , 12 Years a Slave [dt./OV]
2017-07-15 17:44:21 , 4.4 , 2016 , Paranormal Resurrection - Die Schatten der Ex
2017-07-15 17:44:24 , 8.6 , 1991 , Das Schweigen der Lämmer
2017-07-15 17:44:27 , 5.9 , 2010 , Kuddelmuddel bei Pettersson & Findus
2017-07-15 17:44:32 , 7.0 , 2015 , The Idealist - Geheimakte Grönland
2017-07-15 17:44:34 , 6.3 , 2009 , Männerherzen
2017-07-15 17:44:37 , 6.1 , 2010 , Le Mac - Doppelt knallt's besser
2017-07-15 17:44:40 , 5.5 , 2012 , Der 16. Wunsch
2017-07-15 17:44:44 , 5.9 , 2003 , Kim und die Wölfe
2017-07-15 17:44:46 , 7.6 , 1995 , Apollo 13 [dt./OV]
2017-07-15 17:44:48 , 6.5 , 2003 , Jenseits aller Grenzen
2017-07-15 17:44:51 , 5.9 , 2016 , Southbound [dt./OV]
2017-07-15 17:44:53 , 4.5 , 2016 , Pandemic [dt./OV]
2017-07-15 17:44:57 , 7.0 , 2015 , Elser
2017-07-15 17:45:00 , 2.7 , 2006 , Date Movie [dt./OV]
2017-07-15 17:45:01 , 4.0 , 2015 , Cam Girl
2017-07-15 17:45:04 , 7.7 , 2007 , Tödliche Versprechen - Eastern Promises
2017-07-15 17:45:07 , 5.1 , 2014 , I, Frankenstein
2017-07-15 17:45:09 , 4.6 , 2009 , Prinzessin Lillifee
2017-07-15 17:45:12 , 6.7 , 2007 , Ein einziger Augenblick
2017-07-15 17:45:15 , 5.7 , 2003 , Taxi 3
2017-07-15 17:45:19 , 6.7 , 2011 , Ronal der Barbar [dt./OV]
2017-07-15 17:45:22 , 8.0 , 2016 , Sing Street [dt./OV]
2017-07-15 17:45:25 , 4.7 , 2016 , Zoolander No. 2 [dt./OV]
2017-07-15 17:45:27 , 8.2 , 1997 , The Big Lebowski [dt./OV]
2017-07-15 17:45:29 , 6.1 , 1995 , Die Troublemaker
2017-07-15 17:45:34 , 4.8 , 2009 , Arthur und die Minimoys 2 - Die Rückkehr des bösen M
2017-07-15 17:45:37 , 6.4 , 2009 , The Collector [dt./OV]
2017-07-15 17:45:42 , 7.9 , 1982 , E.T. - Der Ausserirdische
2017-07-15 17:45:45 , 4.5 , 1965 , Die Rache des Ritters Ivanhoe
2017-07-15 17:45:49 , 6.4 , 1974 , Zwei Missionare
2017-07-15 17:45:52 , 8.1 , 1998 , Die Truman Show [dt./OV]
2017-07-15 17:45:57 , 5.8 , 2004 , In 80 Tagen um die Welt
2017-07-15 17:45:59 , 7.1 , 2001 , Der Pakt der Wölfe
2017-07-15 17:46:03 , 7.1 , 2014 , Armour of God - Chinese Zodiac - Uncut
2017-07-15 17:46:06 , 6.7 , 1978 , Sie nannten ihn Mücke
2017-07-15 17:46:10 , 7.8 , 2013 , The Broken Circle
2017-07-15 17:46:13 , 5.8 , 2010 , Splice
2017-07-15 17:46:16 , 5.5 , 2016 , Term Life - Mörderischer Wettlauf [dt./OV]
2017-07-15 17:46:20 , 7.3 , 2004 , Super Size Me [dt./OV]
2017-07-15 17:46:23 , 6.1 , 2013 , Clara und das Geheimnis der Bären
2017-07-15 17:46:27 , 6.8 , 2005 , Just friends - No sex
2017-07-15 17:46:30 , 7.8 , 1998 , The Game
2017-07-15 17:46:34 , 7.6 , 2011 , The Flowers of War
2017-07-15 17:46:40 , 5.4 , 2015 , Plötzlich wieder jung - Zurück in die 80er [dt./OV]
2017-07-15 17:46:44 , 7.4 , 2011 , Jane Eyre [dt./OV]
2017-07-15 17:46:46 , 5.5 , 2007 , Blood And Chocolate [dt./OV]
2017-07-15 17:46:52 , 4.8 , 1994 , The Flintstones - Die Familie Feuerstein [dt./OV]
2017-07-15 17:46:56 , 6.2 , 2009 , Crank 2 - High Voltage
2017-07-15 17:46:59 , 4.9 , 1992 , Das kleine Gespenst
2017-07-15 17:47:03 , 7.3 , 1978 , Tod auf dem Nil [dt./OV]
2017-07-15 17:47:05 , 7.1 , 2000 , Pitch Black - Planet der Finsternis [dt./OV]
2017-07-15 17:47:09 , 7.3 , 2014 , American Hustle [dt./OV]
2017-07-15 17:47:13 , 8.4 , 2001 , Die fabelhafte Welt der Amelie [dt./OV]
2017-07-15 17:47:15 , 6.0 , 2004 , Sahara - Abenteuer In Der Wuste
2017-07-15 17:47:19 , 4.2 , 2014 , National Lampoon's 301: Scheiss auf ein Empire
2017-07-15 17:47:22 , 5.6 , 2006 , Der verlorene Schatz der Tempelritter
2017-07-15 17:47:25 , 6.9 , 2003 , Peter Pan [dt./OV]
2017-07-15 17:47:29 , 5.4 , 2006 , Zum Glück geküsst [dt./OV]
2017-07-15 17:47:32 , 7.6 , 2006 , Flug 93 [dt./OV]
2017-07-15 17:47:34 , 5.8 , 2013 , The Beautiful Beast [OV]
2017-07-15 17:47:36 , 7.1 , 2007 , Planet Terror
2017-07-15 17:47:40 , 7.2 , 1985 , Highlander - Es kann nur einen geben
2017-07-15 17:47:43 , 6.6 , 2005 , Saw II
2017-07-15 17:47:45 , 7.1 , 2016 , Mein Ein, mein Alles [dt./OV]
2017-07-15 17:47:48 , 6.8 , 2003 , Saints and Soldiers
2017-07-15 17:47:50 , 8.0 , 2007 , The Man from Earth
2017-07-15 17:47:53 , 6.2 , 2010 , Sinners and Saints [dt./OV]
2017-07-15 17:47:56 , 5.1 , 2016 , Crossing Point [dt./OV]
2017-07-15 17:47:58 , 6.4 , 2012 , Um Klassen besser
2017-07-15 17:48:01 , 8.5 , 2000 , Memento [dt./OV]
2017-07-15 17:48:04 , 4.9 , 2000 , Den Einen Oder Keinen [dt./OV]
2017-07-15 17:48:07 , 7.2 , 2009 , Agora - Die Säulen des Himmels
2017-07-15 17:48:09 , 6.3 , 2012 , Sushi in Suhl
2017-07-15 17:48:12 , 6.8 , 1982 , Rocky III - Das Auge des Tigers [dt./OV]
2017-07-15 17:48:14 , 6.7 , 1969 , Ace High
2017-07-15 17:48:16 , 8.1 , 2007 , No Country For Old Men
2017-07-15 17:48:19 , 7.1 , 2015 , Das brandneue Testament [dt./OV]
2017-07-15 17:48:21 , 6.6 , 2016 , Nerve
2017-07-15 17:48:24 , 7.6 , 2010 , Restrepo [OmU]
2017-07-15 17:48:27 , 4.9 , 2015 , Die Frau in Schwarz 2: Engel des Todes [dt./OV]
2017-07-15 17:48:30 , 7.2 , 1978 , Rocky II [dt./OV]
2017-07-15 17:48:33 , 6.8 , 1985 , Rocky IV  - Der Kampf des Jahrhunderts [dt./OV]
2017-07-15 17:48:38 , 7.1 , 2011 , IP Man Zero
2017-07-15 17:48:41 , 5.4 , 2000 , Boys, Girls and a Kiss
2017-07-15 17:48:45 , 6.6 , 1989 , Friedhof der Kuscheltiere [dt./OV]
2017-07-15 17:48:48 , 6.6 , 1992 , Der Aussenseiter [dt./OV]
2017-07-15 17:48:52 , 7.3 , 2010 , The Road [dt./OV]
2017-07-15 17:48:56 , 7.3 , 1976 , Brust oder Keule
2017-07-15 17:48:59 , 7.5 , 1973 , Mein Name ist Nobody
2017-07-15 17:49:02 , 7.2 , 1963 , Der Rosarote Panther
2017-07-15 17:49:06 , 8.1 , 2003 , Sturz ins Leere
2017-07-15 17:49:09 , 6.5 , 2005 , Krieg der Welten [dt./OV]
2017-07-15 17:49:11 , 5.6 , 2011 , Saw VII - Vollendung
2017-07-15 17:49:15 , 6.6 , 2016 , Experimenter - Die Stanley Milgram Story
2017-07-15 17:49:18 , 7.5 , 2005 , Wallace & Gromit - Auf der Jagd nach dem Riesenkaninchen [dt./OV]
2017-07-15 17:49:21 , 7.6 , 2012 , Die Königin und der Leibarzt [dt./OV]
2017-07-15 17:49:24 , 7.7 , 2011 , Life in a Day - Ein Tag auf unserer Erde [OmU]
2017-07-15 17:49:27 , 7.1 , 2016 , Alles was kommt [dt./OV]
2017-07-15 17:49:30 , 6.6 , 2009 , The Forbidden Kingdom
2017-07-15 17:49:33 , 8.2 , 2012 , Searching for Sugar Man
2017-07-15 17:49:36 , 6.3 , 1996 , Twister [dt./OV]
2017-07-15 17:49:38 , 7.1 , 2016 , Der Admiral - Kampf um Europa
2017-07-15 17:49:43 , 6.9 , 2010 , Wild Target- Sein schärfstes Ziel
2017-07-15 17:49:45 , 6.5 , 2015 , Son of a Gun [dt./OV]
2017-07-15 17:49:48 , 7.0 , 2016 , Hubert und Staller - Unter Wölfen
2017-07-15 17:49:53 , 6.8 , 2008 , Auf brennender Erde
2017-07-15 17:49:55 , 6.4 , 2014 , Coldwater [dt./OV]
2017-07-15 17:49:59 , 5.8 , 2016 , The Neighbor [dt./OV]
2017-07-15 17:50:02 , 7.3 , 1998 , Ronin [dt./OV]
2017-07-15 17:50:05 , 5.2 , 2010 , Devil's Playground
2017-07-15 17:50:07 , 7.1 , 2007 , Das Massaker von Katyn [dt./OV]
2017-07-15 17:50:10 , 8.0 , 2008 , So finster die Nacht [dt./OV]
2017-07-15 17:50:12 , 6.8 , 2014 , Auge um Auge - Out of the Furnace [dt./OV]
2017-07-15 17:50:15 , 8.5 , 2002 , Der Pianist
2017-07-15 17:50:19 , 7.1 , 2003 , Das Urteil - Jeder ist käuflich
2017-07-15 17:50:21 , 6.2 , 1998 , Message in a Bottle
2017-07-15 17:50:24 , 5.1 , 2011 , Orla Froschfresser - Auch Kleine können sich wehren
2017-07-15 17:50:27 , 5.6 , 1994 , Drop Zone
2017-07-15 17:50:31 , 6.5 , 2014 , Die Standesbeamtin - Drei sind eine zuviel
2017-07-15 17:50:33 , 6.9 , 2008 , Die Herzogin
2017-07-15 17:50:36 , 6.7 , 1985 , Momo
2017-07-15 17:50:38 , 8.1 , 1955 , Die Teuflischen [dt./OV]
2017-07-15 17:50:40 , 7.2 , 2006 , Rocky Balboa [dt./OV]
2017-07-15 17:50:43 , 5.4 , 2013 , Killing Season
2017-07-15 17:50:46 , 4.6 , 2016 , Recovery [OV]
2017-07-15 17:50:49 , 7.3 , 2016 , Rhabarber Rhabarber
2017-07-15 17:50:52 , 7.1 , 2011 , That's What I Am [dt./OV]
2017-07-15 17:50:55 , 5.9 , 2015 , Rettet Raffi!
2017-07-15 17:50:57 , 7.3 , 2006 , The Fountain
2017-07-15 17:51:02 , 4.7 , 2012 , Die Olsenbande in feiner Gesellschaft
2017-07-15 17:51:07 , 7.3 , 2001 , Thirteen Days
2017-07-15 17:51:10 , 5.7 , 1997 , Kleines Arschloch
2017-07-15 17:51:12 , 6.7 , 2008 , Transsiberian
2017-07-15 17:51:15 , 7.9 , 2006 , Children of Men [dt./OV]
2017-07-15 17:51:18 , 8.6 , 1968 , Spiel mir das Lied vom Tod
2017-07-15 17:51:21 , 6.2 , 2009 , Männer, die auf Ziegen starren [dt./OV]
2017-07-15 17:51:25 , 7.0 , 2016 , Bauernopfer - Spiel der Könige
2017-07-15 17:51:28 , 6.3 , 2006 , It's A Boy Girl Thing
2017-07-15 17:51:30 , 6.6 , 2009 , Middle Men
2017-07-15 17:51:35 , 7.2 , 2009 , Kampf um Germanien
2017-07-15 17:51:39 , 5.2 , 2010 , Mein Kampf
2017-07-15 17:51:44 , 6.9 , 1998 , Eiskalte Engel [dt./OV]
2017-07-15 17:51:48 , 6.0 , 2003 , Neues von Pettersson und Findus
2017-07-15 17:51:50 , 7.0 , 2007 , Blöde Mütze!
2017-07-15 17:51:55 , 7.0 , 2007 , Battle for Haditha
2017-07-15 17:51:59 , 6.2 , 2002 , Ali G Indahouse: The Movie
2017-07-15 17:52:02 , 8.0 , 1987 , Der weiße Hai - Die Abrechnung
2017-07-15 17:52:06 , 5.9 , 2012 , Die Mädchen von Tanner Hall
2017-07-15 17:52:09 , 6.5 , 2016 , Phantom Detective [dt./OV]
2017-07-15 17:52:13 , 5.6 , 2015 , Schmidts Katze
2017-07-15 17:52:15 , 3.0 , 2009 , Der gestiefelte Kater - Die wahre Geschichte
2017-07-15 17:52:18 , 5.4 , 2001 , Die neuen Abenteuer des Pinocchio
2017-07-15 17:52:20 , 7.5 , 2012 , Vergiss mein nicht
2017-07-15 17:52:22 , 7.2 , 2016 , Wundervolle Welt
2017-07-15 17:52:27 , 6.5 , 1987 , Das Geheimnis meines Erfolges [dt./OV]
2017-07-15 17:52:29 , 6.8 , 2004 , My Summer of Love
2017-07-15 17:52:32 , 5.7 , 1987 , Over The Top [dt./OV]
2017-07-15 17:52:35 , 6.5 , 2002 , Mean Machine: Die Kampfmaschine [dt./OV]
2017-07-15 17:52:37 , 8.3 , 1983 , Scarface [dt./OV]
2017-07-15 17:52:40 , 7.8 , 2007 , Abbitte
2017-07-15 17:52:43 , 7.4 , 2011 , Blue Valentine
2017-07-15 17:52:46 , 5.5 , 2016 , The Matchbreaker [OV]
2017-07-15 17:52:49 , 6.1 , 2008 , Deception - Tödliche Versuchung
2017-07-15 17:52:51 , 7.5 , 2010 , Scott Pilgrim Vs. The World
2017-07-15 17:52:53 , 7.3 , 1985 , Alle Mörder sind schon da
2017-07-15 17:52:55 , 5.6 , 2013 , Im weißen Rössl - Wehe du singst!
2017-07-15 17:53:00 , 6.7 , 2010 , Julia's Eyes
2017-07-15 17:53:03 , 7.0 , 2016 , I Am Bolt [OmU]
2017-07-15 17:53:06 , 6.5 , 2012 , Und nebenbei das große Glück [dt./OV]
2017-07-15 17:53:08 , 5.8 , 1972 , Vergissmichnicht
2017-07-15 17:53:11 , 6.7 , 2007 , My Blueberry Nights [dt./OV]
2017-07-15 17:53:14 , 5.4 , 2007 , Die letzte Legion [dt./OV]
2017-07-15 17:53:16 , 6.5 , 2001 , Helden aus der zweiten Reihe [dt./OV]
2017-07-15 17:53:19 , 5.6 , 2011 , Don't Be Afraid of the Dark [dt./OV]
2017-07-15 17:53:22 , 7.9 , 1979 , Blues Brothers [dt./OV]
2017-07-15 17:53:25 , 6.8 , 1988 , Bloodsport [dt./OV]
2017-07-15 17:53:28 , 3.8 , 2013 , The Legendary Dragon - Der Letzte seiner Art [dt./OV]
2017-07-15 17:53:30 , 7.2 , 1972 , The Andromeda Strain
2017-07-15 17:53:34 , 6.1 , 2012 , Excision - Uncut
2017-07-15 17:53:37 , 7.2 , 2012 , War of the Arrows
2017-07-15 17:53:40 , 5.4 , 2005 , The Ring 2
2017-07-15 17:53:44 , 8.5 , 2001 , Apocalypse Now Redux
2017-07-15 17:53:47 , 7.1 , 2007 , Death Proof
2017-07-15 17:53:50 , 6.8 , 2013 , Im Reich der Tiefe
2017-07-15 17:53:54 , 6.8 , 2008 , Elegy oder die Kunst zu lieben
2017-07-15 17:53:58 , 7.3 , 2007 , Paulas Geheimnis
2017-07-15 17:54:04 , 7.1 , 2013 , Fraktus: Das letzte Kapitel der Musikgeschichte
2017-07-15 17:54:07 , 4.0 , 2013 , Der letzte Exorzismus: The next Chapter [dt./OV]
2017-07-15 17:54:10 , 7.5 , 2014 , Street Fighter: Assassin's Fist
2017-07-15 17:54:13 , 6.0 , 1990 , Kindergarten Cop
2017-07-15 17:54:16 , 6.2 , 2006 , Saw III
2017-07-15 17:54:19 , 5.7 , 2015 , The Hallow [dt./OV]
2017-07-15 17:54:21 , 6.6 , 2003 , My Big Fat Greek Wedding [dt./OV]
2017-07-15 17:54:25 , 6.8 , 1974 , Sie nannten ihn Plattfuß - Buddy fängt nur große Fische
2017-07-15 17:54:27 , 6.7 , 1987 , Man spricht deutsh
2017-07-15 17:54:31 , 5.3 , 2015 , Tiger, Tatzen und TamTam
2017-07-15 17:54:34 , 5.9 , 2014 , Sex ist (k)ein Kinderspiel [dt./OV]
2017-07-15 17:54:38 , 7.1 , 2016 , Little Gangster
2017-07-15 17:54:41 , 7.9 , 1984 , The Breakfast Club [dt./OV]
2017-07-15 17:54:44 , 5.5 , 2015 , 23 Ways To Die
2017-07-15 17:54:47 , 7.5 , 2002 , Gangs of New York
2017-07-15 17:54:51 , 6.1 , 2016 , Kidnap - Bo's aufregendste Ferien
2017-07-15 17:54:54 , 8.6 , 2010 , Senna [dt./OV]
2017-07-15 17:54:56 , 6.8 , 2010 , Fair Game [dt./OV]
2017-07-15 17:54:59 , 7.6 , 2002 , The Others
2017-07-15 17:55:01 , 7.5 , 2013 , Der Geschmack von Rost und Knochen
2017-07-15 17:55:04 , 7.5 , 1976 , Steiner - Das Eiserne Kreuz
2017-07-15 17:55:06 , 8.2 , 1979 , Die durch die Hölle gehen
2017-07-15 17:55:11 , 6.2 , 2006 , Hannibal Rising - Wie alles begann [dt./OV]
2017-07-15 17:55:13 , 6.9 , 1963 , Winnetou I
2017-07-15 17:55:15 , 7.7 , 2012 , Billy Elliot - I Will Dance
2017-07-15 17:55:18 , 7.6 , 2009 , Sin Nombre
2017-07-15 17:55:22 , 6.7 , 2014 , Maïna: Das Wolfsmädchen
2017-07-15 17:55:26 , 6.4 , 2004 , Mindhunters
2017-07-15 17:55:28 , 7.2 , 2014 , Im August in Osage County [dt./OV]
2017-07-15 17:55:31 , 7.1 , 2000 , Mansfield Park
2017-07-15 17:55:35 , 6.9 , 2009 , Sunshine Cleaning
2017-07-15 17:55:39 , 7.0 , 1998 , Hinter Dem Horizont - Das Ende Ist Nur Der Anfang [dt./OV]
2017-07-15 17:55:43 , 8.3 , 1974 , Der Clou
2017-07-15 17:55:45 , 6.2 , 2010 , Frozen
2017-07-15 17:55:48 , 8.6 , 1997 , Das Leben ist schön
2017-07-15 17:55:51 , 7.6 , 1979 , Escape From Alcatraz
2017-07-15 17:55:53 , 6.3 , 2011 , Nichts zu verzollen [dt./OV]
2017-07-15 17:55:55 , 6.4 , 2002 , Godzilla gegen Mechagodzilla
2017-07-15 17:55:58 , 4.9 , 2008 , Mensch, Dave!
2017-07-15 17:56:01 , 6.7 , 2005 , Goal! - Lebe deinen Traum
2017-07-15 17:56:04 , 4.8 , 2006 , Party Animals 2
2017-07-15 17:56:07 , 5.7 , 2005 , The Flock - Dunkle Triebe
2017-07-15 17:56:09 , 7.1 , 2005 , Angel-A
2017-07-15 17:56:11 , 8.2 , 1957 , Das siebente Siegel
2017-07-15 17:56:13 , 7.4 , 2016 , Grease Live! [dt./OV]
2017-07-15 17:56:15 , 6.5 , 2007 , Jackass 2.5
2017-07-15 17:56:19 , 6.0 , 2016 , Fairfield Road - Straße ins Glück
2017-07-15 17:56:22 , 7.0 , 2008 , Gomorrha - Reise in das Reich der Camorra [dt./OV]
2017-07-15 17:56:25 , 2.7 , 2016 , The Black Hole
2017-07-15 17:56:28 , 7.1 , 2007 , Ben 10 - Das Geheimnis der Omnitrix
2017-07-15 17:56:34 , 6.4 , 2004 , Nathalie - Wen liebst Du heute Nacht? [dt./OV]
2017-07-15 17:56:36 , 7.5 , 1955 , To Catch A Thief [dt./OV]
2017-07-15 17:56:39 , 5.5 , 2015 , Chic! [OV/OmU]
2017-07-15 17:56:48 , 7.4 , 1998 , Zimmer mit Aussicht [dt./OV]
2017-07-15 17:56:51 , 8.2 , 1986 , Ran
2017-07-15 17:56:54 , 7.1 , 1990 , Tremors - Im Land Der Raketen-würmer [dt./OV]
2017-07-15 17:56:57 , 6.9 , 1977 , Ein ausgekochtes Schlitzohr [dt./OV]
2017-07-15 17:56:59 , 6.3 , 1978 , Plattfuß in Afrika
2017-07-15 17:57:01 , 7.7 , 1992 , Grüne Tomaten
2017-07-15 17:57:04 , 6.4 , 2012 , Große Erwartungen [dt./OV]
2017-07-15 17:57:08 , 7.6 , 2010 , IP Man 2
2017-07-15 17:57:10 , 6.2 , 2007 , Next
2017-07-15 17:57:13 , 6.6 , 2003 , Der Einsatz [dt./OV]
2017-07-15 17:57:16 , 6.4 , 1975 , Plattfuß räumt auf - Buddy in Hongkong
2017-07-15 17:57:19 , 6.4 , 2015 , Ein Mord mit Aussicht
2017-07-15 17:57:21 , 6.5 , 2012 , Eine Braut zu Weihnachten
2017-07-15 17:57:24 , 6.4 , 1998 , Blair Witch Project
2017-07-15 17:57:29 , 5.7 , 2006 , Franklin und der Wunderstein
2017-07-15 17:57:31 , 5.2 , 2013 , Enemies Closer [dt./OV]
2017-07-15 17:57:33 , 5.5 , 2007 , Rexx, der Feuerwehrhund [dt./OV]
2017-07-15 17:57:36 , 5.4 , 2003 , Die Wikinger - Angriff der Nordmänner
2017-07-15 17:57:39 , 7.0 , 1993 , Die Besucher [dt./OV]
2017-07-15 17:57:43 , 6.4 , 2016 , Elvis & Nixon
2017-07-15 17:57:46 , 7.3 , 2000 , Chocolat [dt./OV]
2017-07-15 17:57:48 , 6.9 , 1992 , Stürmische Leidenschaft [dt./OV]
2017-07-15 17:57:52 , 7.5 , 2015 , Trumbo [dt./OV]
2017-07-15 17:57:55 , 7.2 , 2007 , Lotte im Dorf der Erfinder
2017-07-15 17:57:58 , 6.9 , 2005 , Stay [dt./OV]
2017-07-15 17:58:01 , 6.4 , 1975 , Nobody ist der Größte
2017-07-15 17:58:04 , 6.5 , 2010 , The Crazies - Fürchte deinen Nächsten
2017-07-15 17:58:07 , 7.5 , 2004 , Aviator [dt./OV]
2017-07-15 17:58:11 , 3.8 , 2014 , Beneath: Abstieg in die Finsternis (2013) [dt./OV]
2017-07-15 17:58:16 , 6.7 , 2015 , Macbeth [dt./OV]
2017-07-15 17:58:20 , 6.4 , 2002 , Rat Race
2017-07-15 17:58:23 , 7.6 , 2012 , More Than Honey
2017-07-15 17:58:27 , 5.2 , 2015 , Antboy - Die Rache der Red Fury
2017-07-15 17:58:30 , 5.7 , 2012 , Vatertage - Opa über Nacht
2017-07-15 17:58:34 , 7.6 , 2012 , Buck - Der wahre Pferdeflüsterer [dt./OV]
2017-07-15 17:58:36 , 7.2 , 2014 , Venus im Pelz [dt./OV]
2017-07-15 17:58:40 , 7.3 , 2010 , Männer al dente [dt./OV]
2017-07-15 17:58:43 , 4.4 , 2015 , Behaving Badly [OV]
2017-07-15 17:58:46 , 4.2 , 2016 , Ein tödliches Versprechen [dt./OV]
2017-07-15 17:58:49 , 6.2 , 2005 , Edelweißpiraten
2017-07-15 17:58:51 , 5.8 , 2008 , Saw V [dt./OV]
2017-07-15 17:58:54 , 6.5 , 2015 , Vorsicht vor Leuten
2017-07-15 17:58:58 , 6.0 , 2009 , Saw VI
2017-07-15 17:59:01 , 6.5 , 2011 , Eine Dunkle Begierde
2017-07-15 17:59:04 , 5.9 , 2008 , Saw IV
2017-07-15 17:59:06 , 7.2 , 2001 , Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack
2017-07-15 17:59:09 , 7.2 , 2007 , Bedingungslos
2017-07-15 17:59:12 , 5.8 , 2013 , The Factory
2017-07-15 17:59:14 , 7.9 , 1985 , The Killing Fields - Schreiendes Land [dt./OV]
2017-07-15 17:59:17 , 4.9 , 2015 , Reach Me [dt./OV]
2017-07-15 17:59:19 , 6.7 , 2014 , Zulu [dt./OV]
2017-07-15 17:59:22 , 6.2 , 2016 , Being Charlie - Zurück ins Leben [dt./OV]
2017-07-15 17:59:25 , 6.2 , 2008 , Mirrors [dt./OV]
2017-07-15 17:59:27 , 7.2 , 2007 , Eine neue Chance
2017-07-15 17:59:29 , 5.2 , 2014 , ANTBOY [dt./OV]
2017-07-15 17:59:33 , 6.1 , 2006 , The Sentinel - Wem kannst du trauen? [dt./OV]
2017-07-15 17:59:38 , 5.9 , 1980 , Buddy haut den Lukas
2017-07-15 17:59:46 , 7.8 , 2005 , L.A. Crash
2017-07-15 17:59:51 , 7.9 , 1974 , Drei Haselnüsse für Aschenbrödel
2017-07-15 17:59:54 , 6.8 , 1976 , Schlacht um Midway
2017-07-15 17:59:58 , 6.9 , 2011 , Die Lincoln Verschwörung [dt./OV]
2017-07-15 18:00:01 , 7.7 , 2011 , Taste the Waste - Warum schmeißen wir unser Essen auf den Müll?
2017-07-15 18:00:04 , 8.6 , 1995 , Die üblichen Verdächtigen [dt./OV]
2017-07-15 18:00:06 , 6.5 , 2015 , The Program - Um jeden Preis [dt./OV]
2017-07-15 18:00:09 , 8.5 , 1964 , Edgar Wallace: Der Hexer
2017-07-15 18:00:12 , 6.9 , 2013 , Populaire [dt./OV]
2017-07-15 18:00:16 , 7.0 , 2009 , Bright Star - Die erste Liebe strahlt am hellsten
2017-07-15 18:00:18 , 5.8 , 2009 , Brüno
2017-07-15 18:00:22 , 5.7 , 2015 , Die Kleinen und die Bösen
2017-07-15 18:00:25 , 7.3 , 2012 , Beasts of the Southern Wild [dt./OV]
2017-07-15 18:00:27 , 6.2 , 1993 , Needful Things - In einer kleinen Stadt [dt./OV]
2017-07-15 18:00:29 , 5.8 , 2015 , Ein Hells Angel unter Brüdern
2017-07-15 18:00:32 , 4.7 , 2002 , Das letzte Einhorn kehrt zurück
2017-07-15 18:00:36 , 7.6 , 2017 , The Maladjusted [OV]
2017-07-15 18:00:40 , 4.7 , 2014 , Die perfekte Welle
2017-07-15 18:00:42 , 5.2 , 1990 , Rocky V [dt./OV]
2017-07-15 18:00:45 , 7.6 , 1987 , Ein Fisch namens Wanda [dt./OV]
2017-07-15 18:00:47 , 6.3 , 2005 , Dirty Movie [dt./OV]
